week,qtr,down,ydstogo,yardline_100,spread_line,yards_gained,shotgun,no_huddle,qb_dropback,qb_scramble,season,overtime,div_game,wind,temp,score_differential,game_half,play_type,pass_length,pass_location,run_location,run_gap,weekday,roof,surface,stadium,Injury
4,2.0,1.0,10.0,70.0,2.2011779595015577,8.0,0.0,0.0,1.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-4.0,0,5,2,0,2,2,7,2,2,60,True
4,1.0,4.0,1.0,61.0,5.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,1.0,13.0,63.0,-7.0,0,6,1,2,2,2,3,4,1,26,True
4,1.0,3.0,6.0,24.0,5.0,0.0,1.0,0.0,0.0,1.0,2010.0,0.0,1.0,13.0,63.0,-14.0,0,4,1,2,2,2,3,4,1,26,True
4,2.0,3.0,2.0,13.0,5.0,9.0,1.0,0.0,0.0,0.0,2010.0,0.0,1.0,13.0,63.0,-14.0,0,9,1,2,1,2,3,4,1,26,True
4,4.0,1.0,10.0,84.0,5.0,2.0,0.0,0.0,0.0,0.0,2010.0,0.0,1.0,13.0,63.0,11.0,1,9,1,2,1,2,3,4,1,26,True
4,4.0,2.0,8.0,82.0,5.0,5.0,0.0,0.0,1.0,0.0,2010.0,0.0,1.0,13.0,63.0,11.0,1,5,2,3,2,2,3,4,1,26,True
5,2.0,2.0,1.0,67.0,-3.0,-1.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,9.0,71.0,1.0,0,9,1,2,3,1,3,4,1,9,True
5,2.0,1.9262403320128278,0.0,51.08406005574036,-3.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,9.0,71.0,-1.9667355929155803,0,4,1,2,2,2,3,4,1,9,True
5,3.0,1.9262403320128278,0.0,30.0,-3.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,9.0,71.0,-4.0,1,2,1,2,2,2,3,4,1,9,True
5,3.0,2.0,7.0,65.0,-3.0,5.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,9.0,71.0,-4.0,1,5,2,0,2,2,3,4,1,9,True
5,3.0,1.0,10.0,77.0,-3.0,2.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,9.0,71.0,-3.0,1,9,1,2,0,3,3,4,1,9,True
5,3.0,3.0,7.0,59.0,-3.0,0.0,1.0,0.0,0.0,0.0,2010.0,0.0,0.0,9.0,71.0,-3.0,1,4,1,2,2,2,3,4,1,9,True
5,1.0,1.0,10.0,85.0,8.0,5.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,6.0,67.0,0.0,0,5,2,0,2,2,3,4,0,31,True
5,2.0,1.9262403320128278,0.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,6.0,67.0,-14.0,0,2,1,2,2,2,3,4,0,31,True
5,4.0,1.0,10.0,67.0,8.0,3.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,6.0,67.0,14.0,1,9,1,2,0,3,3,4,0,31,True
5,4.0,1.0,10.0,44.0,8.0,44.0,1.0,1.0,1.0,0.0,2010.0,0.0,0.0,6.0,67.0,-21.0,1,5,0,3,2,2,3,4,0,31,True
5,1.0,2.0,2.0,84.0,-2.5,17.0,0.0,0.0,1.0,0.0,2010.0,1.0,0.0,0.0,72.0,0.0,0,5,2,0,2,2,3,4,1,14,True
5,1.0,2.0,10.0,21.0,-2.5,-1.0,0.0,0.0,0.0,0.0,2010.0,1.0,0.0,0.0,72.0,0.0,0,9,1,2,1,2,3,4,1,14,True
5,4.0,1.0,10.0,57.0,-2.5,0.0,1.0,0.0,1.0,0.0,2010.0,1.0,0.0,0.0,72.0,0.0,1,5,0,3,2,2,3,4,1,14,True
5,4.0,1.0,10.0,54.0,2.5,17.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,10.0,62.0,7.0,1,9,1,2,1,2,3,4,0,43,True
5,2.0,1.0,10.0,80.0,7.5,11.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,-6.0,0,5,2,3,2,2,3,0,0,29,True
5,3.0,2.0,10.0,77.0,7.5,-3.0,1.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,3.0,1,9,1,2,1,2,3,0,0,29,True
5,3.0,2.0,1.0,63.0,7.5,3.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,0.0,1,9,1,2,3,1,3,0,0,29,True
5,4.0,1.0,10.0,82.0,7.5,8.0,1.0,0.0,1.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,-10.0,1,5,2,3,2,2,3,0,0,29,True
5,2.0,1.0,10.0,68.0,4.0,2.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,10.0,72.0,3.0,0,9,1,2,3,1,1,4,0,38,True
5,3.0,1.9262403320128278,0.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,10.0,72.0,-12.0,1,2,1,2,2,2,1,4,0,38,True
5,4.0,2.0,4.0,61.0,4.0,0.0,1.0,0.0,1.0,0.0,2010.0,0.0,0.0,10.0,72.0,2.0,1,5,2,0,2,2,1,4,0,38,True
5,2.0,2.0,5.0,37.0,3.0,1.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,-21.0,0,9,1,2,0,0,3,0,1,45,True
5,2.0,1.9262403320128278,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,18.0,0,2,1,2,2,2,3,0,1,45,True
5,3.0,2.0,18.0,74.0,2.2011779595015577,11.0,0.0,0.0,1.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,2.0,1,5,2,3,2,2,7,2,2,60,True
5,4.0,2.0,18.0,55.0,2.2011779595015577,7.0,1.0,0.0,1.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-5.0,1,5,2,3,2,2,7,2,2,60,True
5,1.0,1.9262403320128278,0.0,30.0,2.2011779595015577,0.0,0.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,0.0,0,2,1,2,2,2,7,2,2,60,True
5,1.0,2.0,8.0,61.0,2.2011779595015577,0.0,0.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-3.0,0,4,1,2,2,2,7,2,2,60,True
5,1.0,2.0,10.0,39.0,2.2011779595015577,30.0,0.0,0.0,1.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-3.0,0,5,2,0,2,2,7,2,2,60,True
5,1.0,4.0,3.0,66.0,2.2011779595015577,0.0,0.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,3.0,0,6,1,2,2,2,7,2,2,60,True
5,3.0,1.0,15.0,43.0,2.2011779595015577,8.0,1.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-25.0,1,9,1,2,0,3,7,2,2,60,True
5,4.0,3.0,6.0,78.0,2.2011779595015577,8.0,1.0,0.0,1.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,25.0,1,5,2,3,2,2,7,2,2,60,True
5,4.0,1.9262403320128278,0.0,30.0,2.2011779595015577,0.0,0.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-28.0,1,2,1,2,2,2,7,2,2,60,True
5,4.0,1.0,10.0,62.0,2.2011779595015577,0.0,1.0,1.0,1.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-38.0,1,5,0,1,2,2,7,2,2,60,True
5,1.0,1.0,10.0,44.0,6.5,0.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,2.0,81.0,-7.0,0,5,2,3,2,2,3,4,0,40,True
5,2.0,1.0,10.0,38.0,6.5,0.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,2.0,81.0,0.0,0,5,0,3,2,2,3,4,0,40,True
5,2.0,2.0,5.0,13.0,6.5,0.0,1.0,0.0,1.0,0.0,2010.0,0.0,0.0,2.0,81.0,0.0,0,5,2,1,2,2,3,4,0,40,True
5,2.0,1.9262403320128278,0.0,51.08406005574036,6.5,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,2.0,81.0,-1.9667355929155803,0,4,1,2,2,2,3,4,0,40,True
5,3.0,1.9262403320128278,0.0,30.0,6.5,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,2.0,81.0,-4.0,1,2,1,2,2,2,3,4,0,40,True
5,4.0,3.0,2.0,70.0,6.5,-2.0,1.0,0.0,0.0,0.0,2010.0,0.0,0.0,2.0,81.0,7.0,1,9,1,2,0,0,3,4,0,40,True
5,3.0,2.0,4.0,59.0,6.5,34.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,0.0,1,9,1,2,0,0,3,0,0,10,True
5,4.0,1.0,10.0,21.0,6.5,3.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,-3.0,1,9,1,2,0,3,3,0,0,10,True
5,4.0,1.0,1.0,1.0,6.5,1.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,0.0,1,9,1,2,1,2,3,0,0,10,True
6,1.0,1.0,10.0,65.0,1.0,42.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,12.0,66.0,-7.0,0,5,0,0,2,2,3,4,1,26,True
6,1.0,4.0,5.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,12.0,66.0,-14.0,0,6,1,2,2,2,3,4,1,26,True
6,2.0,3.0,6.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,2010.0,0.0,0.0,12.0,66.0,14.0,0,4,1,2,2,2,3,4,1,26,True
6,2.0,2.0,10.0,68.0,1.0,4.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,12.0,66.0,-14.0,0,5,2,3,2,2,3,4,1,26,True
6,4.0,1.0,10.0,63.0,1.0,0.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,12.0,66.0,-18.0,1,5,0,3,2,2,3,4,1,26,True
6,4.0,3.0,8.0,15.0,1.0,3.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,12.0,66.0,11.0,1,9,1,2,3,1,3,4,1,26,True
6,2.0,2.0,7.0,77.0,3.0,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,0.0,14.0,57.0,3.0,0,4,1,2,2,2,3,4,0,19,True
6,4.0,4.0,6.0,76.0,3.0,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,0.0,14.0,57.0,0.0,1,6,1,2,2,2,3,4,0,19,True
6,2.0,1.0,10.0,29.0,14.0,0.0,0.0,0.0,1.0,0.0,2010.0,0.0,1.0,13.0,61.0,-3.0,0,5,2,3,2,2,3,4,1,21,True
6,2.0,1.0,10.0,54.0,14.0,1.0,1.0,0.0,0.0,0.0,2010.0,0.0,1.0,13.0,61.0,-4.0,0,9,1,2,3,3,3,4,1,21,True
6,2.0,1.0,10.0,56.0,14.0,0.0,0.0,0.0,1.0,0.0,2010.0,0.0,1.0,13.0,61.0,-4.0,0,5,2,0,2,2,3,4,1,21,True
6,3.0,1.0,10.0,63.0,14.0,26.0,0.0,0.0,1.0,0.0,2010.0,0.0,1.0,13.0,61.0,4.0,1,5,0,0,2,2,3,4,1,21,True
6,3.0,1.0,10.0,91.0,14.0,25.0,0.0,0.0,1.0,0.0,2010.0,0.0,1.0,13.0,61.0,-4.0,1,5,2,1,2,2,3,4,1,21,True
6,3.0,1.0,10.0,96.0,14.0,50.0,0.0,0.0,1.0,0.0,2010.0,0.0,1.0,13.0,61.0,4.0,1,5,0,3,2,2,3,4,1,21,True
6,4.0,1.9262403320128278,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,9.0,63.0,4.0,1,2,1,2,2,2,3,4,0,38,True
6,4.0,1.0,10.0,89.0,10.0,13.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,9.0,63.0,4.0,1,9,1,2,0,1,3,4,0,38,True
6,4.0,3.0,8.0,85.0,10.0,18.0,1.0,0.0,1.0,0.0,2010.0,0.0,0.0,9.0,63.0,-4.0,1,5,2,1,2,2,3,4,0,38,True
6,2.0,1.0,10.0,34.0,-3.0,4.0,1.0,1.0,1.0,0.0,2010.0,0.0,0.0,7.0,70.0,7.0,0,5,2,1,2,2,3,4,1,14,True
6,4.0,1.0,10.0,23.0,-3.0,6.0,0.0,1.0,0.0,0.0,2010.0,0.0,0.0,7.0,70.0,7.0,1,9,1,2,3,0,3,4,1,14,True
6,2.0,1.0,10.0,17.0,4.5,17.0,1.0,0.0,1.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,0.0,0,5,0,1,2,2,3,3,1,45,True
6,5.0,1.0,10.0,84.0,3.0,4.0,0.0,0.0,0.0,0.0,2010.0,1.0,0.0,11.0,57.0,0.0,2,9,1,2,1,2,3,4,1,24,True
6,2.0,3.0,10.0,32.0,-3.5,32.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,4.0,73.0,0.0,0,5,0,1,2,2,3,4,1,22,True
6,3.0,1.0,10.0,61.0,-3.5,8.0,1.0,0.0,0.0,0.0,2010.0,0.0,0.0,4.0,73.0,-3.0,1,9,1,2,1,2,3,4,1,22,True
6,1.0,3.0,1.0,82.0,2.2011779595015577,2.0,0.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,3.0,0,9,1,2,1,2,7,2,2,60,True
6,4.0,4.0,13.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,9.0,61.0,10.0,1,6,1,2,2,2,3,4,1,48,True
6,1.0,2.0,10.0,80.0,-3.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,1.0,8.0,70.0,7.0,0,9,1,2,2,2,1,4,1,13,True
6,2.0,3.0,4.0,81.0,-3.0,0.0,1.0,0.0,1.0,0.0,2010.0,0.0,1.0,8.0,70.0,-14.0,0,5,2,1,2,2,1,4,1,13,True
7,1.0,2.0,6.0,11.0,6.5,2.0,0.0,0.0,0.0,0.0,2010.0,0.0,1.0,12.0,52.0,0.0,0,9,1,2,3,3,3,4,0,42,True
7,1.0,2.0,4.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,2010.0,1.0,0.0,5.0,70.0,4.0,0,9,1,2,3,3,3,4,0,31,True
7,2.0,2.0,9.0,48.0,12.0,0.0,0.0,0.0,1.0,0.0,2010.0,1.0,0.0,5.0,70.0,-7.0,0,5,2,3,2,2,3,4,0,31,True
7,3.0,1.0,10.0,34.0,12.0,34.0,0.0,0.0,1.0,0.0,2010.0,1.0,0.0,5.0,70.0,-4.0,1,5,0,1,2,2,3,4,0,31,True
7,4.0,1.9262403320128278,0.0,51.08406005574036,12.0,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,0.0,5.0,70.0,-1.9667355929155803,1,4,1,2,2,2,3,4,0,31,True
7,1.0,2.0,10.0,46.0,3.5,8.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,-7.0,0,9,1,2,3,0,3,1,0,18,True
7,1.0,1.9262403320128278,0.0,30.0,3.5,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,4.0,0,2,1,2,2,2,3,1,0,18,True
7,2.0,2.0,9.0,13.0,3.5,0.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,14.0,0,5,2,3,2,2,3,1,0,18,True
7,4.0,1.9262403320128278,0.0,2.0,3.5,2.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,5.0,1,5,1,2,2,2,3,1,0,18,True
7,4.0,2.0,6.0,11.0,3.5,5.0,1.0,0.0,1.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,7.0,1,5,2,3,2,2,3,1,0,18,True
7,4.0,1.0,10.0,86.0,3.5,6.0,1.0,0.0,1.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,-14.0,1,5,2,0,2,2,3,1,0,18,True
7,3.0,4.0,21.0,66.0,12.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,-17.0,1,6,1,2,2,2,3,1,0,28,True
7,4.0,1.0,10.0,75.0,9.0,29.0,1.0,0.0,1.0,0.0,2010.0,0.0,0.0,15.0,63.0,-8.0,1,5,2,0,2,2,3,4,1,4,True
7,1.0,1.9262403320128278,0.0,30.0,2.5,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,1.0,4.0,58.0,0.0,0,2,1,2,2,2,3,4,1,24,True
7,4.0,2.0,5.0,78.0,2.5,11.0,0.0,0.0,0.0,0.0,2010.0,0.0,1.0,4.0,58.0,-4.0,1,9,1,2,3,3,3,4,1,24,True
7,1.0,1.0,10.0,18.0,3.5,5.0,0.0,0.0,1.0,0.0,2010.0,0.0,1.0,8.370931453427328,56.104544772761365,7.0,0,5,2,1,2,2,1,3,0,10,True
7,2.0,2.0,1.0,58.0,3.5,1.0,0.0,0.0,0.0,0.0,2010.0,0.0,1.0,8.370931453427328,56.104544772761365,-3.0,0,9,1,2,0,3,1,3,0,10,True
7,2.0,1.0,10.0,43.0,3.5,14.0,0.0,0.0,1.0,0.0,2010.0,0.0,1.0,8.370931453427328,56.104544772761365,3.0,0,5,2,0,2,2,1,3,0,10,True
7,2.0,1.0,10.0,29.0,3.5,0.0,0.0,0.0,1.0,0.0,2010.0,0.0,1.0,8.370931453427328,56.104544772761365,3.0,0,5,2,3,2,2,1,3,0,10,True
7,2.0,1.9262403320128278,0.0,30.0,3.5,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,1.0,8.370931453427328,56.104544772761365,-6.0,0,2,1,2,2,2,1,3,0,10,True
7,2.0,1.0,10.0,24.0,3.5,6.0,0.0,0.0,0.0,0.0,2010.0,0.0,1.0,8.370931453427328,56.104544772761365,-13.0,0,9,1,2,1,2,1,3,0,10,True
7,3.0,1.0,10.0,80.0,2.2011779595015577,0.0,0.0,0.0,1.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,24.0,1,5,2,3,2,2,7,2,2,60,True
7,3.0,2.0,10.0,80.0,2.2011779595015577,19.0,0.0,0.0,1.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,24.0,1,5,0,3,2,2,7,2,2,60,True
7,4.0,1.0,10.0,31.0,2.2011779595015577,9.0,0.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-45.0,1,9,1,2,3,3,7,2,2,60,True
7,2.0,1.0,10.0,59.0,3.0,7.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,22.0,78.0,-4.0,0,9,1,2,0,1,3,4,1,23,True
7,3.0,1.0,10.0,19.0,3.0,6.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,22.0,78.0,9.0,1,5,2,3,2,2,3,4,1,23,True
7,4.0,3.0,7.0,77.0,3.0,0.0,1.0,0.0,1.0,0.0,2010.0,0.0,0.0,22.0,78.0,2.0,1,5,0,1,2,2,3,4,1,23,True
7,2.0,2.0,10.0,21.0,-3.0,0.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,13.0,80.0,-3.0,0,5,0,3,2,2,3,4,1,52,True
7,2.0,1.9262403320128278,0.0,30.0,-3.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,13.0,80.0,-4.0,0,2,1,2,2,2,3,4,1,52,True
7,4.0,1.0,10.0,86.0,-3.0,0.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,13.0,80.0,1.0,1,5,0,3,2,2,3,4,1,52,True
7,3.0,2.0,20.0,90.0,-1.0,-8.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,9.0,75.0,0.0,1,5,1,2,2,2,3,4,1,6,True
7,3.0,1.0,15.0,39.0,-1.0,0.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,9.0,75.0,0.0,1,5,0,0,2,2,3,4,1,6,True
7,4.0,4.0,8.0,65.0,-1.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,9.0,75.0,-7.0,1,6,1,2,2,2,3,4,1,6,True
7,4.0,1.0,10.0,22.0,-1.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,9.0,75.0,0.0,1,9,1,2,1,2,3,4,1,6,True
8,2.0,1.0,10.0,41.0,2.2011779595015577,0.0,0.0,0.0,1.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,3.0,0,5,0,3,2,2,7,2,2,60,True
8,3.0,3.0,7.0,77.0,2.2011779595015577,8.0,1.0,0.0,1.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-7.0,1,5,2,0,2,2,7,2,2,60,True
8,4.0,1.9262403320128278,0.0,30.0,2.2011779595015577,0.0,0.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-14.0,1,2,1,2,2,2,7,2,2,60,True
8,3.0,3.0,8.0,56.0,2.0,0.0,1.0,0.0,1.0,0.0,2010.0,0.0,0.0,6.0,54.0,4.0,1,5,2,3,2,2,3,4,1,59,True
8,4.0,1.0,15.0,20.0,2.0,19.0,1.0,0.0,1.0,0.0,2010.0,0.0,0.0,6.0,54.0,-14.0,1,5,0,1,2,2,3,4,1,59,True
8,2.0,3.0,10.0,84.0,5.5,9.0,1.0,0.0,1.0,0.0,2010.0,0.0,1.0,8.370931453427328,56.104544772761365,-11.0,0,5,2,0,2,2,1,0,0,29,True
8,3.0,1.0,10.0,80.0,6.5,-8.0,1.0,0.0,1.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,-25.0,1,5,1,2,2,2,3,0,0,10,True
8,3.0,3.0,4.0,85.0,6.5,8.0,1.0,0.0,1.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,25.0,1,5,2,3,2,2,3,0,0,10,True
8,3.0,2.0,2.0,69.0,6.5,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,25.0,1,9,1,2,0,1,3,0,0,10,True
8,3.0,3.0,8.0,52.0,6.5,0.0,1.0,0.0,1.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,25.0,1,5,0,1,2,2,3,0,0,10,True
8,4.0,1.0,10.0,29.0,6.5,27.0,1.0,1.0,1.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,-25.0,1,5,0,1,2,2,3,0,0,10,True
8,4.0,1.9262403320128278,0.0,30.0,6.5,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,18.0,1,2,1,2,2,2,3,0,0,10,True
8,4.0,1.9262403320128278,0.0,30.0,6.5,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,18.0,1,2,1,2,2,2,3,0,0,10,True
8,3.0,1.0,10.0,95.0,-1.0,2.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,11.0,54.0,-2.0,1,9,1,2,0,1,3,4,0,40,True
8,3.0,2.0,8.0,28.0,-1.0,7.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,11.0,54.0,-2.0,1,5,2,0,2,2,3,4,0,40,True
8,4.0,1.0,10.0,22.0,-1.0,0.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,11.0,54.0,-8.0,1,5,2,1,2,2,3,4,0,40,True
8,1.0,2.0,9.0,75.0,5.0,21.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,16.0,49.0,0.0,0,5,2,3,2,2,3,4,0,19,True
8,3.0,1.0,10.0,59.0,5.0,0.0,0.0,0.0,1.0,0.0,2010.0,0.0,0.0,16.0,49.0,-4.0,1,5,0,3,2,2,3,4,0,19,True
8,4.0,3.0,3.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,2010.0,0.0,0.0,16.0,49.0,-11.0,1,4,1,2,2,2,3,4,0,19,True
8,1.0,2.0,10.0,74.0,1.0,-1.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,0.0,0,9,1,2,0,3,3,1,0,28,True
8,3.0,1.9262403320128278,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,-3.0,1,2,1,2,2,2,3,1,0,28,True
8,3.0,1.0,10.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,-3.0,1,9,1,2,3,1,3,1,0,28,True
8,4.0,1.9262403320128278,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,-10.0,1,2,1,2,2,2,3,1,0,28,True
8,2.0,3.0,6.0,61.0,2.2011779595015577,9.0,1.0,0.0,1.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,3.0,0,5,2,0,2,2,7,2,2,60,True
8,2.0,2.0,3.0,87.0,2.2011779595015577,1.0,0.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,10.0,0,9,1,2,3,0,7,2,2,60,True
8,3.0,2.0,13.0,67.0,2.2011779595015577,24.0,0.0,0.0,1.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-13.0,1,5,0,0,2,2,7,2,2,60,True
8,4.0,2.0,5.0,45.0,2.2011779595015577,0.0,0.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-23.0,1,9,1,2,0,0,7,2,2,60,True
8,4.0,3.0,10.0,40.0,2.2011779595015577,0.0,1.0,0.0,1.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-23.0,1,5,0,0,2,2,7,2,2,60,True
8,4.0,2.0,4.0,4.0,2.2011779595015577,4.0,0.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,23.0,1,9,1,2,0,3,7,2,2,60,True
8,1.0,1.9262403320128278,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,0.0,0,2,1,2,2,2,3,0,1,58,True
8,4.0,1.0,10.0,81.0,3.0,0.0,1.0,0.0,1.0,0.0,2010.0,0.0,0.0,8.370931453427328,56.104544772761365,-3.0,1,5,2,3,2,2,3,0,1,58,True
8,1.0,1.0,10.0,71.0,2.2011779595015577,0.0,0.0,0.0,1.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-5.0,0,5,0,0,2,2,7,2,2,60,True
8,3.0,1.0,10.0,12.0,2.2011779595015577,-1.0,0.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-5.0,1,9,1,2,3,0,7,2,2,60,True
